ScreenName,latitude,Longitude
lisamc_x,56.4906712,-4.2026458
SeanByro,33.4941704,-111.9260519
kukweb,33.4941704,-111.9260519
muarafatan,47.6062095,-122.3320708
ratzkywatzky,47.6062095,-122.3320708
mjt,47.6062095,-122.3320708
beinpulse,47.4502499,-122.3088165
jackwilliambell,47.744732,-122.32046
Jeffiuoeseattle,47.6062095,-122.3320708
vgr,47.6062095,-122.3320708
ricredman,47.6062095,-122.3320708
mhilton,47.6062095,-122.3320708
MarieLDubois1,47.6062095,-122.3320708
KiokoWill,47.6062095,-122.3320708
seattlePRgal,47.6062095,-122.3320708
Duffernutter,47.6062095,-122.3320708
taylanbil,47.6062095,-122.3320708
VladiSays,47.6062095,-122.3320708
nancysuzyq,34.8697395,-111.7609896
LisaRung,35.20518,-85.9176606
batess,29.9922012,-90.2590112
GRMUKLTD,53.381129,-1.470085
MDonohue,44.3806065,-73.227626
blueknot1965,38.2927558,-78.6795836
azwildcatsfan,31.5455001,-110.2772856
rhiles2760,34.5526655,-77.3971839
GaryBenoit63,36.778261,-119.4179324
bradd8,34.9592083,-116.419389
CaliDeplorable2,34.9592083,-116.419389
mary44614,34.9592083,-116.419389
ivansmom60,38.3184577,-76.4541186
katekristan,41.3715787,-89.4652159
_EJJones,41.6763545,-86.2519898
upstatecriminal,33.836081,-81.1637245
ElizabethJudy2,33.836081,-81.1637245
jessica29108,33.836081,-81.1637245
JobClip_Videos,33.836081,-81.1637245
PTRupertClark,37.6462861,-97.1909219
Ljtstudio,40.7188354,-111.8882691
SouthSidePgh,41.8054641,-87.6087638
mcwoodenickel,44.8759802,-93.0275802
puffin1952,36.1908813,-95.8897448
atlas_safety_,36.1908813,-95.8897448
southernfield1,37.6462861,-97.1909219
ThomasT101T,37.6462806,-97.1909249
scott_felps,40.0707887,-75.4268251
BriceRosen,34.9592083,-116.419389
JamestownCalif,34.9592083,-116.419389
MAK7591,34.9592083,-116.419389
heathermariezzz,34.9592083,-116.419389
BoSnerdley,25.8066429,-80.3476309
RepBryanCutler,32.5920798,-96.7561082
mangrovegirl,35.3953076,-97.5959872
Genova_Jane,33.5039243,-112.0487488
acerinox,40.463667,-3.74922
caroleannmarie,28.600092,-81.3653606
OCTG_Network,36.4217009,-116.4221597
auctnr1,37.2089572,-93.2922989
jeramye,40.1652335,-111.6107526
sussexmetals,50.8556382,0.5525772
smilon713,38.6270025,-90.1994042
AllEyesNorthMN,44.9537029,-93.0899578
WindOnTheWires,44.9537029,-93.0899578
BrookeLeeAPC,44.9537029,-93.0899578
SSE_Steel,39.1670033,-84.4985541
ryanwitt,38.6270025,-90.1994042
TommyT3,38.6270025,-90.1994042
SolusGroupInc,38.6270025,-90.1994042
Gingersandersa,44.9537029,-93.0899578
tobrien1112,29.6160671,-95.5577221
AnneGRRy,45.7502748,-101.2004153
ldherd,45.7804098,-119.2172351
77CaptainMarvel,45.5194254,-122.6497396
MareHole,37.09024,-95.712891
RichardRizzo11,37.09024,-95.712891
AtlBizRetweet,37.09024,-95.712891
StrongbowEntLlc,37.09024,-95.712891
make_fair,37.09024,-95.712891
Of_the_People7,37.09024,-95.712891
Inesjivar,37.09024,-95.712891
justinalpertesq,37.09024,-95.712891
sportinggoodso,37.09024,-95.712891
Idelette4008,37.09024,-95.712891
HascallSteel,37.09024,-95.712891
TerriAtl,37.09024,-95.712891
AlwaysWannaFry,37.09024,-95.712891
Earth_Creature,37.09024,-95.712891
Mcb18125448,37.09024,-95.712891
Jkhorne8,37.09024,-95.712891
boydmetals,37.09024,-95.712891
rubey_kay,37.09024,-95.712891
TomCrowe,40.3697905,-80.6339638
smarick,46.5099225,-114.0931588
blitzburgh6,44.4654332,-72.6874023
rugerindustries,41.2392227,-81.3459405
DavidRoundCo,41.2392227,-81.3459405
VirginMatos,42.3585205,-71.0613561
DubAPhillips,29.6196787,-95.6349463
khanster1,29.6196787,-95.6349463
BrendacBenoit,45.059039,-74.558464
GraemeHill_Eng,42.4663727,-72.5795115
Andysmelon,39.5500507,-105.7820674
RealityInto,40.7564448,-75.108655
EileenMPOPP,43.0481221,-76.1474244
JRamsConsulting,43.0481221,-76.1474244
dmitchell121,30.4382559,-84.2807329
PamelaCollica,41.1014451,-81.441779
feichfem,28.0680426,-82.3942215
MariaAtElevate,27.950575,-82.4571776
naga1961,27.950575,-82.4571776
OBgynFl,27.950575,-82.4571776
AliAtElevate,27.950575,-82.4571776
TampaHasSwagger,27.950575,-82.4571776
bjPtrade,27.950575,-82.4571776
KonniBurton,32.7732044,-97.3516558
lkayc,35.5174913,-86.5804473
TFDWofficial,35.5174913,-86.5804473
sareed59,35.5174913,-86.5804473
luffman_joyce,35.5174913,-86.5804473
tddb16,35.5174913,-86.5804473
Way2gosassy,35.5174913,-86.5804473
WilliamKBeard4,40.7360613,-74.0294353
jeanna_meek,31.9685988,-99.9018131
BMW_98,31.9685988,-99.9018131
loomis66,31.9685988,-99.9018131
brooksishere,31.9685988,-99.9018131
akaXochi,31.9685988,-99.9018131
garybaggett1,31.9685988,-99.9018131
RDSmith1025,31.9685988,-99.9018131
Texgalleslie,31.9685988,-99.9018131
wonderpat11,31.9685988,-99.9018131
KassandraP2020,33.5842591,-101.8782822
LeAnn,31.9685988,-99.9018131
IsurfSam,31.9685988,-99.9018131
FanPerks,31.9685988,-99.9018131
txblondsmom,31.9685988,-99.9018131
Barbara40417778,31.9685988,-99.9018131
COWBOYSFORTRUMP,31.9685988,-99.9018131
karizsaraposon,31.9685988,-99.9018131
SoniaRandle,31.9685988,-99.9018131
Vijicrna,31.9685988,-99.9018131
willbarrett_1,31.9685988,-99.9018131
GodCountryFami6,31.9685988,-99.9018131
El_Daverino,31.9685988,-99.9018131
gigi_pep,31.9685988,-99.9018131
AnvilTMF,31.9685988,-99.9018131
skyjones55,31.9685988,-99.9018131
James_Alan61,31.9685988,-99.9018131
LarryDunbar,45.5945645,-121.1786823
StankSuzette,35.774574,-78.6439286
lenasmith111494,35.258857,-80.7902199
andiethewesti,34.0594678,-118.4436623
jasonleehaines,42.9851272,-85.6811017
REHorner,39.0425348,-94.5907169
mickupfield,42.4612913,-83.1108897
scimirrorbot,38.071234,-78.713663
puccinisouth,29.4239941,-98.4881503
nycjaneyvee,44.9508411,-93.089851
jhillmurphy,47.9125432,-97.0907746
kc5tgq,33.3620356,-101.5501518
kjmpalermo,28.927019,-82.0037608
realLHunterJ,38.2526647,-85.7584557
1markconway,36.1738469,-115.3275992
kylezeero,39.9583892,-84.1721638
lildonperrier,41.6639383,-83.555212
AmericanIndstry,43.0203347,-78.880315
OzarkFinesseGuy,36.5902022,-93.3237824
BOURBONJOE68,39.0558235,-95.6890185
bcallen238,40.2170534,-74.7429384
Arizcat201784,32.205375,-110.8396705
Truthbuster,32.2217429,-110.926479
blindmelon61,37.9574947,-121.2888532
PennEnergy,36.1539816,-95.992775
SunnyBlondie,36.1539816,-95.992775
TideWire,33.2098407,-87.5691735
NickAPappas,37.09024,-95.712891
MainePointe,37.09024,-95.712891
JadeLuckClub,37.09024,-95.712891
DoubleEagle49,37.09024,-95.712891
msimpsonian,55.378051,-3.435973
cassiefrappz,55.378051,-3.435973
alonecrusader,55.378051,-3.435973
tanglefoot_tony,55.378051,-3.435973
drobo14,42.3911569,-72.5267121
NickG136,34.9338651,-80.543845
MarinK3,55.378051,-3.435973
teachertwit2,55.378051,-3.435973
mnashwitney,55.378051,-3.435973
VoiceofT_Reason,55.378051,-3.435973
GEANetwork,55.378051,-3.435973
rubydragon1,55.378051,-3.435973
oneandonlydebs,55.378051,-3.435973
Pork_Chop78,55.378051,-3.435973
signioresal12,40.7673195,-73.9896272
BoxcarJesus,43.1590818,-89.591295
Dani_102,37.09024,-95.712891
rvaLuJ,37.09024,-95.712891
gduffy16,37.09024,-95.712891
neon_michelle,37.09024,-95.712891
EckoBravo,37.09024,-95.712891
FedUpSpeakinUp,37.09024,-95.712891
haze_kl,37.09024,-95.712891
dudeolsen2,37.09024,-95.712891
imcorvette64,34.2331373,-102.4107493
hbelam,40.2551024,-83.7517021
funkychicken,37.4375044,-94.7004972
Kimball1Kelly,37.09024,-95.712891
hblake1960,37.09024,-95.712891
Uncle_Remus22,37.09024,-95.712891
StrongUpFront,36.039666,-95.962422
76frenchtoast,34.2331373,-102.4107493
Avvocata_Bella,37.09024,-95.712891
endmoronism,37.09024,-95.712891
sharon_leff,37.09024,-95.712891
JanetOrendorff,37.09024,-95.712891
MtRushmore2016,37.09024,-95.712891
jimdwrench,37.09024,-95.712891
bmcd96,37.09024,-95.712891
Brace,37.09024,-95.712891
trebsnikpoh,37.09024,-95.712891
FieldRoamer,37.09024,-95.712891
m8nkey2chm00n,37.09024,-95.712891
RichardSzulewsk,37.09024,-95.712891
b_drone,37.09024,-95.712891
syoka68,37.09024,-95.712891
TRE45ON,37.09024,-95.712891
johnreichardwes,37.09024,-95.712891
Timemery07Tim,37.09024,-95.712891
Cyndieaa,37.09024,-95.712891
upuouo,37.09024,-95.712891
Amish_Rebel,37.09024,-95.712891
AccountedX,37.09024,-95.712891
ali97lurch,37.09024,-95.712891
FRIIWILLY,37.09024,-95.712891
mispats2u,37.09024,-95.712891
Voicechyk,37.09024,-95.712891
bphoon,31.5687848,-93.4840645
TacticalPromo,37.09024,-95.712891
CasualWWEFan,36.4012037,-93.7379667
FickleVoter,29.6165945,-95.5378363
AntiGlobalist__,37.09024,-95.712891
paynej247,37.09024,-95.712891
bogcommenter,37.09024,-95.712891
ImahSillyGirl,37.09024,-95.712891
VRadke,33.876694,-117.5426291
aspiesmom,37.775454,-122.399961
sheilasheila58,33.7308462,-118.3476106
pepsi7965,37.09024,-95.712891
MichaelSauve3,34.0583076,-118.3173842
ProudlyLiberal2,36.3309166,-119.2986964
briansikma,37.09024,-95.712891
AltruistcMystic,37.09024,-95.712891
BenDover0306,37.09024,-95.712891
Hall8Jack,37.09024,-95.712891
AutomaticAKs,37.09024,-95.712891
Astartiel,37.09024,-95.712891
gygymelle,37.09024,-95.712891
BlueSeaSailing,37.09024,-95.712891
CPARTYUSA,37.09024,-95.712891
Brenda77526425,37.09024,-95.712891
pdub_33,37.09024,-95.712891
william4manu,37.09024,-95.712891
OpposeObamaCare,37.09024,-95.712891
NovStormbringer,37.09024,-95.712891
Econ2Penn,39.9522188,-75.1932137
Ignacio__Q,28.0587031,-82.4138539
LynneFeldman2,41.0584299,-74.0984756
adamiller28,37.09024,-95.712891
searchresume,37.09024,-95.712891
KeepIt_Trilla,29.8433737,-95.1860618
lorrainegc3,37.09024,-95.712891
QuitFreeLoading,37.09024,-95.712891
fundbalance,37.09024,-95.712891
Stealth_Patriot,37.09024,-95.712891
flm22,37.09024,-95.712891
flugennock,37.09024,-95.712891
jamie_nellis,37.09024,-95.712891
Shoelace68S,37.09024,-95.712891
jparrambide,37.09024,-95.712891
MadonnaLong,37.09024,-95.712891
iphooey,37.09024,-95.712891
HiHRetrofonts,37.09024,-95.712891
MediaJuggernaut,37.09024,-95.712891
VinnMo,37.09024,-95.712891
DorMouseSez,37.09024,-95.712891
gifuoh,37.09024,-95.712891
land_terri,37.09024,-95.712891
GenerationXChic,37.09024,-95.712891
TessaBD1,37.09024,-95.712891
altrobertalt,37.09024,-95.712891
mariel9898,37.09024,-95.712891
tommy_pane,37.09024,-95.712891
nanluvsmatt,37.09024,-95.712891
Autumnsierra11,37.09024,-95.712891
USAkidsFirst,37.09024,-95.712891
AmericanGal7,37.09024,-95.712891
littlebytesnews,37.09024,-95.712891
Wethepeople196,37.09024,-95.712891
maryann_penza,37.09024,-95.712891
lauradonny,37.09024,-95.712891
Linda_WCovfefe,37.09024,-95.712891
syqau,37.09024,-95.712891
friedcheesemogu,29.6657863,-97.5052724
WeeonePat,37.09024,-95.712891
herself311,33.6291458,-117.953297
wechoosewisdom,37.09024,-95.712891
mscrookedhalo,37.09024,-95.712891
MaddieAdams75,37.09024,-95.712891
KingBroly,36.039666,-95.962422
culturetracker,37.09024,-95.712891
OpDeathEatersUS,37.09024,-95.712891
santoshsankar,37.09024,-95.712891
Tamaraw68415067,37.09024,-95.712891
HawkeyeInd,38.5490014,-90.343599
SaraWade13,39.3209801,-111.0937311
dawsy,43.127434,-75.221571
paynes_mom,30.436364,-84.296885
dlcasbon,41.4730948,-87.0611412
JavellaTreasure,27.9462615,-82.2420317
joseyjocat,39.3495608,-74.484596
jonathangerlach,44.5588028,-72.5778415
VictoriaCounty,28.8052674,-97.0035982
jasonfieger,38.9012225,-77.2652604
tdobbs431,37.4315734,-78.6568942
bluemoonrambler,36.6912484,-79.8503157
TickerReport,37.4315734,-78.6568942
RiddleJoshA,37.4315734,-78.6568942
MoniqueCook20,37.4315734,-78.6568942
SusanCTurlingt1,37.4315734,-78.6568942
rayzusa,37.4315734,-78.6568942
JamesTylerMason,37.4315734,-78.6568942
BluebirdVH,37.4315734,-78.6568942
NickBuser5,47.7510741,-120.7401385
MarkDeLaurier,37.4791027,-121.9490115
akilbello,37.09024,-95.712891
angelaeagle,53.426521,-3.066215
434641827hejian,43.0417746,-76.1318097
TheJimUngerHour,41.5964825,-73.91097
VirginiaShank,42.5144566,-83.0146526
caltman9991,38.7627893,-93.7360498
sacksj44,40.250319,-75.1662121
RaulRangel_,38.9071923,-77.0368707
MolotovFlicker,38.9071923,-77.0368707
Dchinni,38.9071923,-77.0368707
DCGaryG,38.9071923,-77.0368707
Landesigner,38.9086635,-77.0433177
GeraldineKestn2,47.7510741,-120.7401385
PoliticsReid,47.7510741,-120.7401385
Bennigans236,47.7510741,-120.7401385
Michael_K_Farr,47.7510741,-120.7401385
SEIA,47.7510741,-120.7401385
WashTimes,47.7510741,-120.7401385
davidabenner,47.7510741,-120.7401385
DavidLarter,47.7510741,-120.7401385
NickBarbknecht,47.7510741,-120.7401385
BeeNewsDaily,47.7510741,-120.7401385
doctored5,47.7510741,-120.7401385
kuperj0nes,47.7510741,-120.7401385
shannonminter5,47.7510741,-120.7401385
Bwillisful,47.7510741,-120.7401385
PIIE,47.7510741,-120.7401385
mfuehrme,47.7510741,-120.7401385
GOPReNewed,47.7510741,-120.7401385
SheilaSmithCFR,47.7510741,-120.7401385
PolitiFact,47.7510741,-120.7401385
stanveuger,47.7510741,-120.7401385
niacovella,47.7510741,-120.7401385
KellyPope,47.7510741,-120.7401385
michael_steel,47.7510741,-120.7401385
sporing,47.7510741,-120.7401385
gurleygg,47.7510741,-120.7401385
cpa_tradereform,47.7510741,-120.7401385
zeeshan_shah_dc,47.7510741,-120.7401385
PoliticalUpdate,47.7510741,-120.7401385
FoodCans,47.7510741,-120.7401385
magmanley,47.7510741,-120.7401385
mattyglesias,47.7510741,-120.7401385
Jesse_DeGe27,47.7510741,-120.7401385
environ_mental_,47.7510741,-120.7401385
AshleyRoseboro,47.7510741,-120.7401385
victoriacuckson,42.492786,-92.3425775
TDMetalProducts,40.7761465,-87.7364218
FoxWausau,44.9591352,-89.6301221
BDCofNP,40.4189566,-80.5895167
ptatenz,38.893454,-94.670158
loudelatore,40.2720146,-80.6095187
Hurricanesrays,47.4234599,-120.3103494
sjnieman17,43.4252776,-88.1834277
jp4dubv,38.706338,-76.920647
ValerieWalker,40.7554303,-73.9926904
ASTMIntl,40.0698321,-75.3162951
siegrist4INrep,40.4258686,-86.9080655
FPipeandSteel,26.7153424,-80.0533746
arashikage8266,36.1699922,-115.3489459
ByrdsFinger,42.0484429,-93.1477481
empire_steel,40.1111311,-80.610489
richardj62,42.397813,-72.614702
413Connected,42.105973,-72.592111
Lemieux1150Jane,40.4498367,-79.9530876
agueros_henry,40.6916132,-112.0010501
susanfaiola,26.1003654,-80.3997748
darrin_mcmahon,41.1414717,-73.3579049
TROYGroup,40.0639616,-80.7209149
HeathMayo,38.8976763,-77.0365298
DxMoney30,43.7844397,-88.7878678
moor3hyp3,33.9137085,-98.4933873
1stAndrea,29.73116,-95.487557
MiloseG,42.0722513,-87.7228384
GREGALDES,39.7390721,-75.5397878
NorvilleCo_NC,35.7212689,-77.9155395
tmj_VAW_manuf,39.1856597,-78.1633341
js_ovadia,37.0326091,-95.6217695
radarskiy,44.491438,-73.1856832
kjross1970,28.0222435,-81.7328567
jonathanderson,43.7844397,-88.7878678
GetOnTRUMPTrain,43.7844397,-88.7878678
WernerElecWI,43.7844397,-88.7878678
tanyaabarton,43.7844397,-88.7878678
jrb722,43.7844397,-88.7878678
FloydZoglman,43.7844397,-88.7878678
Jazziify,42.1389839,-83.2417994
maudnewton,40.6901366,-73.8566087
kirpi01905,42.2625932,-71.8022934
windkbba,38.470231,-122.747623
mykkym1,35.957245,-95.408435
DaveLoomis1,39.9403453,-82.0131924
MujahideenCyber,20.593684,78.96288
zeet_s,20.593684,78.96288
ashishsarangi,20.593684,78.96288
dineshlalvishwa,20.593684,78.96288
fceindia2017,20.593684,78.96288
dawar_maninder,20.593684,78.96288
BJPyuvaBihar,20.593684,78.96288
tealeaft,20.593684,78.96288
mlouden87,20.593684,78.96288
